price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
72.0,3.0,0.0,0.0,1.0,365.0,0,1,0,0,0,0,1,0
300.0,2.0,16.0,0.24,2.0,41.0,0,1,0,0,0,1,0,0
112.0,1.0,196.0,5.4,1.0,71.0,0,0,1,0,0,0,1,0
100.0,30.0,4.0,0.06,1.0,321.0,0,1,0,0,0,1,0,0
60.0,2.0,64.0,0.89,2.0,87.0,0,1,0,0,0,0,1,0
232.0,10.0,2.0,0.03,1.0,234.0,0,0,1,0,0,1,0,0
138.0,1.0,0.0,0.0,1.0,29.0,0,1,0,0,0,0,1,0
140.0,2.0,149.0,2.41,1.0,16.0,0,0,1,0,0,1,0,0
5000.0,1.0,2.0,0.03,1.0,365.0,0,0,1,0,0,1,0,0
168.0,2.0,1.0,0.03,1.0,0.0,0,1,0,0,0,1,0,0
150.0,2.0,0.0,0.0,1.0,365.0,0,0,0,1,0,0,0,1
95.0,4.0,21.0,0.29,1.0,98.0,0,1,0,0,0,1,0,0
175.0,2.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
220.0,2.0,13.0,0.23,1.0,3.0,0,0,1,0,0,1,0,0
178.0,32.0,132.0,1.84,1.0,211.0,0,0,1,0,0,1,0,0
85.0,2.0,67.0,0.97,1.0,8.0,0,1,0,0,0,1,0,0
35.0,4.0,76.0,1.07,1.0,5.0,0,0,0,1,0,0,1,0
129.0,30.0,6.0,0.08,52.0,277.0,0,1,0,0,0,1,0,0
55.0,1.0,167.0,2.78,10.0,363.0,0,0,1,0,0,0,1,0
69.0,4.0,34.0,0.72,3.0,68.0,0,1,0,0,0,0,1,0
68.0,3.0,11.0,0.33,2.0,187.0,0,1,0,0,0,0,1,0
69.0,2.0,90.0,1.25,1.0,186.0,0,1,0,0,0,0,1,0
300.0,2.0,23.0,0.32,1.0,365.0,0,0,1,0,0,1,0,0
175.0,1.0,152.0,4.54,3.0,248.0,0,0,1,0,0,1,0,0
59.0,1.0,190.0,2.64,5.0,359.0,0,0,0,1,0,0,1,0
59.0,1.0,19.0,0.26,5.0,359.0,0,0,0,1,0,0,1,0
169.0,2.0,33.0,0.47,2.0,340.0,0,0,1,0,0,0,1,0
120.0,2.0,1.0,0.02,1.0,0.0,0,1,0,0,0,1,0,0
155.0,3.0,227.0,3.16,1.0,244.0,0,1,0,0,0,1,0,0
165.0,2.0,80.0,1.28,1.0,188.0,0,1,0,0,0,1,0,0
60.0,2.0,125.0,1.77,4.0,167.0,0,0,1,0,0,0,1,0
190.0,3.0,10.0,0.26,2.0,0.0,0,1,0,0,0,1,0,0
150.0,5.0,3.0,0.13,1.0,0.0,0,0,1,0,0,1,0,0
150.0,30.0,18.0,0.29,2.0,135.0,0,0,1,0,0,1,0,0
120.0,4.0,26.0,0.53,1.0,10.0,0,1,0,0,0,1,0,0
349.0,1.0,26.0,0.36,2.0,365.0,0,0,0,1,0,0,1,0
59.0,1.0,14.0,0.19,5.0,359.0,0,0,0,1,0,0,1,0
99.0,2.0,62.0,2.22,1.0,21.0,0,0,1,0,0,0,0,1
59.0,1.0,32.0,0.45,5.0,359.0,0,0,0,1,0,0,1,0
110.0,3.0,23.0,0.32,1.0,159.0,0,1,0,0,0,0,1,0
73.0,12.0,11.0,0.16,1.0,21.0,0,0,1,0,0,0,1,0
179.0,3.0,201.0,2.84,1.0,256.0,0,0,1,0,0,1,0,0
102.0,5.0,8.0,0.24,1.0,0.0,0,0,0,1,0,0,1,0
62.0,3.0,95.0,1.32,8.0,338.0,0,1,0,0,0,0,1,0
140.0,2.0,13.0,0.18,1.0,0.0,0,0,0,1,0,1,0,0
300.0,15.0,6.0,0.58,2.0,98.0,0,0,1,0,0,1,0,0
299.0,2.0,26.0,0.37,1.0,88.0,0,0,1,0,0,1,0,0
104.0,12.0,11.0,0.15,1.0,15.0,0,1,0,0,0,1,0,0
98.0,120.0,38.0,0.54,19.0,290.0,0,0,1,0,0,1,0,0
49.0,1.0,90.0,1.29,1.0,0.0,0,0,1,0,0,0,1,0
96.0,115.0,45.0,0.63,19.0,210.0,0,0,1,0,0,1,0,0
80.0,3.0,130.0,1.85,1.0,0.0,0,1,0,0,0,0,1,0
89.0,3.0,147.0,2.05,1.0,362.0,0,1,0,0,0,0,1,0
125.0,1.0,1.0,0.01,1.0,364.0,0,0,1,0,0,0,1,0
345.0,2.0,78.0,2.49,1.0,185.0,0,1,0,0,0,1,0,0
150.0,3.0,17.0,0.43,1.0,0.0,0,1,0,0,0,1,0,0
100.0,2.0,15.0,0.21,2.0,326.0,0,0,1,0,0,0,1,0
120.0,5.0,9.0,0.16,1.0,0.0,0,0,1,0,0,1,0,0
149.0,30.0,9.0,0.13,52.0,343.0,0,1,0,0,0,1,0,0
145.0,4.0,18.0,0.25,1.0,0.0,0,1,0,0,0,1,0,0
390.0,3.0,1.0,0.1,1.0,0.0,0,0,1,0,0,1,0,0
60.0,21.0,19.0,0.28,2.0,178.0,1,0,0,0,0,0,1,0
190.0,3.0,17.0,0.28,1.0,167.0,0,1,0,0,0,1,0,0
80.0,3.0,51.0,0.79,3.0,276.0,0,0,1,0,0,0,1,0
55.0,1.0,162.0,2.26,15.0,334.0,0,1,0,0,0,0,1,0
275.0,2.0,195.0,2.74,1.0,331.0,0,1,0,0,0,1,0,0
250.0,1.0,87.0,1.23,1.0,272.0,0,1,0,0,0,1,0,0
100.0,2.0,271.0,3.85,2.0,270.0,0,0,1,0,0,1,0,0
600.0,4.0,7.0,0.1,1.0,0.0,0,0,1,0,0,1,0,0
66.0,2.0,4.0,0.08,1.0,365.0,0,1,0,0,0,0,1,0
65.0,7.0,58.0,0.83,2.0,333.0,0,1,0,0,0,0,1,0
220.0,4.0,60.0,0.85,1.0,332.0,0,0,1,0,0,1,0,0
70.0,2.0,31.0,0.44,2.0,20.0,0,1,0,0,0,0,1,0
49.0,5.0,84.0,1.17,3.0,296.0,0,1,0,0,0,0,1,0
47.0,5.0,21.0,0.36,1.0,56.0,0,1,0,0,0,0,1,0
299.0,1.0,200.0,2.8,4.0,100.0,0,0,1,0,0,1,0,0
79.0,7.0,19.0,0.43,1.0,0.0,0,1,0,0,0,1,0,0
115.0,4.0,12.0,0.17,1.0,0.0,0,1,0,0,0,1,0,0
229.0,3.0,38.0,0.54,1.0,364.0,0,1,0,0,0,1,0,0
115.0,5.0,3.0,0.04,1.0,0.0,0,1,0,0,0,1,0,0
1100.0,2.0,17.0,0.25,2.0,364.0,0,0,1,0,0,1,0,0
165.0,4.0,10.0,0.14,1.0,49.0,0,1,0,0,0,1,0,0
67.0,6.0,10.0,0.39,1.0,0.0,0,1,0,0,0,1,0,0
68.0,3.0,52.0,2.44,3.0,72.0,0,1,0,0,0,0,1,0
85.0,3.0,1.0,0.16,2.0,132.0,0,1,0,0,0,0,1,0
170.0,3.0,134.0,2.0,3.0,209.0,0,1,0,0,0,1,0,0
95.0,3.0,46.0,0.76,3.0,86.0,0,1,0,0,0,0,1,0
45.0,3.0,2.0,0.05,1.0,0.0,0,1,0,0,0,0,1,0
178.0,2.0,2.0,0.06,1.0,0.0,0,1,0,0,0,0,1,0
140.0,5.0,50.0,0.91,1.0,328.0,0,0,1,0,0,1,0,0
149.0,30.0,7.0,0.11,52.0,281.0,0,1,0,0,0,1,0,0
89.0,3.0,86.0,1.29,1.0,223.0,0,1,0,0,0,1,0,0
108.0,4.0,3.0,0.06,1.0,0.0,0,0,0,1,0,1,0,0
138.0,7.0,14.0,0.3,1.0,13.0,0,0,1,0,0,1,0,0
115.0,2.0,121.0,1.7,1.0,39.0,0,1,0,0,0,1,0,0
69.0,1.0,136.0,2.13,4.0,103.0,0,0,1,0,0,0,0,1
269.0,2.0,68.0,1.14,1.0,311.0,0,0,1,0,0,1,0,0
160.0,30.0,13.0,0.18,2.0,252.0,0,1,0,0,0,1,0,0
150.0,1.0,2.0,0.03,1.0,207.0,0,0,1,0,0,1,0,0
121.0,7.0,76.0,1.11,1.0,151.0,0,0,1,0,0,1,0,0
95.0,7.0,22.0,0.49,1.0,20.0,0,1,0,0,0,1,0,0
99.0,3.0,66.0,1.05,5.0,365.0,0,1,0,0,0,1,0,0
40.0,1.0,73.0,1.1,1.0,65.0,0,1,0,0,0,0,1,0
89.0,28.0,23.0,0.38,3.0,125.0,0,0,1,0,0,0,1,0
50.0,2.0,11.0,0.16,2.0,157.0,0,1,0,0,0,0,1,0
55.0,1.0,126.0,1.77,15.0,343.0,0,1,0,0,0,0,1,0
224.0,2.0,229.0,3.28,1.0,257.0,0,1,0,0,0,1,0,0
120.0,2.0,2.0,0.19,1.0,0.0,0,0,0,1,0,1,0,0
59.0,1.0,116.0,1.63,2.0,0.0,0,0,0,1,0,0,1,0
135.0,31.0,177.0,2.49,4.0,340.0,0,0,1,0,0,1,0,0
175.0,3.0,105.0,1.49,1.0,274.0,0,0,1,0,0,1,0,0
250.0,3.0,184.0,2.65,1.0,84.0,0,0,0,1,0,1,0,0
156.0,2.0,31.0,0.44,1.0,3.0,0,0,1,0,0,1,0,0
75.0,2.0,36.0,0.66,1.0,0.0,0,1,0,0,0,1,0,0
79.0,5.0,9.0,0.13,1.0,0.0,0,0,1,0,0,1,0,0
104.0,30.0,27.0,0.38,8.0,137.0,0,0,1,0,0,1,0,0
280.0,1.0,124.0,1.77,1.0,359.0,0,1,0,0,0,1,0,0
80.0,4.0,131.0,1.88,1.0,34.0,0,0,1,0,0,0,1,0
136.0,30.0,50.0,0.72,1.0,0.0,0,1,0,0,0,1,0,0
550.0,4.0,17.0,0.27,1.0,201.0,0,0,1,0,0,1,0,0
190.0,2.0,95.0,1.65,2.0,349.0,0,1,0,0,0,1,0,0
199.0,2.0,29.0,0.47,1.0,361.0,0,0,1,0,0,1,0,0
75.0,2.0,25.0,0.4,1.0,365.0,0,0,0,1,0,0,1,0
100.0,1.0,212.0,3.05,1.0,278.0,0,0,1,0,0,0,1,0
125.0,1.0,15.0,0.21,1.0,362.0,0,0,1,0,0,1,0,0
75.0,2.0,12.0,0.24,1.0,0.0,0,1,0,0,0,0,1,0
99.0,2.0,30.0,2.61,1.0,24.0,0,0,1,0,0,0,1,0
35.0,30.0,5.0,0.07,1.0,97.0,0,1,0,0,0,0,1,0
51.0,1.0,165.0,2.36,1.0,361.0,0,0,0,1,0,0,1,0
188.0,2.0,260.0,3.97,1.0,312.0,0,0,0,1,0,1,0,0
90.0,7.0,2.0,0.04,1.0,0.0,0,0,1,0,0,1,0,0
279.0,3.0,9.0,0.19,1.0,0.0,0,1,0,0,0,1,0,0
350.0,4.0,9.0,0.14,1.0,13.0,0,0,1,0,0,1,0,0
125.0,2.0,59.0,0.84,1.0,360.0,0,0,1,0,0,0,1,0
85.0,4.0,38.0,0.56,3.0,81.0,0,1,0,0,0,0,1,0
48.0,20.0,33.0,0.46,2.0,297.0,0,0,0,1,0,0,1,0
56.0,28.0,14.0,0.2,2.0,310.0,0,0,0,1,0,0,1,0
84.0,2.0,68.0,0.96,3.0,362.0,0,1,0,0,0,0,1,0
155.0,1.0,123.0,1.74,2.0,170.0,0,0,1,0,0,1,0,0
250.0,365.0,0.0,0.0,1.0,365.0,0,0,1,0,0,1,0,0
300.0,5.0,31.0,0.45,1.0,278.0,0,0,1,0,0,1,0,0
140.0,1.0,1.0,0.02,1.0,0.0,0,1,0,0,0,1,0,0
120.0,7.0,19.0,0.27,2.0,245.0,0,0,1,0,0,0,1,0
99.0,2.0,198.0,2.78,2.0,89.0,0,1,0,0,0,1,0,0
240.0,7.0,19.0,0.27,1.0,158.0,0,0,1,0,0,1,0,0
72.0,7.0,27.0,0.46,1.0,73.0,0,0,1,0,0,1,0,0
45.0,4.0,68.0,0.96,1.0,0.0,0,0,0,1,0,0,1,0
250.0,30.0,1.0,0.02,3.0,0.0,0,0,0,0,1,1,0,0
100.0,2.0,48.0,0.9,1.0,78.0,0,0,1,0,0,0,1,0
175.0,5.0,116.0,1.65,1.0,299.0,0,0,1,0,0,1,0,0
200.0,5.0,10.0,0.14,1.0,0.0,0,0,1,0,0,1,0,0
59.0,1.0,8.0,0.12,5.0,359.0,0,0,0,1,0,0,1,0
420.0,2.0,285.0,4.02,1.0,294.0,0,0,1,0,0,1,0,0
120.0,3.0,142.0,2.01,1.0,37.0,0,1,0,0,0,0,1,0
295.0,30.0,3.0,0.04,1.0,235.0,0,0,1,0,0,1,0,0
200.0,120.0,12.0,0.17,1.0,306.0,0,1,0,0,0,1,0,0
48.0,7.0,61.0,0.87,1.0,0.0,0,1,0,0,0,0,1,0
99.0,2.0,55.0,0.78,1.0,182.0,0,0,1,0,0,1,0,0
129.0,30.0,8.0,0.12,52.0,344.0,0,1,0,0,0,1,0,0
160.0,2.0,44.0,0.64,2.0,0.0,0,0,1,0,0,1,0,0
142.0,4.0,41.0,0.58,1.0,151.0,0,1,0,0,0,1,0,0
120.0,3.0,12.0,0.17,2.0,365.0,0,0,0,1,0,0,1,0
400.0,1000.0,0.0,0.0,1.0,362.0,0,0,1,0,0,1,0,0
130.0,7.0,26.0,0.41,1.0,182.0,0,1,0,0,0,1,0,0
85.0,3.0,38.0,0.56,1.0,157.0,0,0,1,0,0,0,0,1
600.0,1.0,48.0,0.68,1.0,89.0,0,1,0,0,0,1,0,0
69.0,5.0,152.0,2.14,2.0,110.0,0,0,1,0,0,0,1,0
150.0,3.0,1.0,0.03,1.0,0.0,0,1,0,0,0,1,0,0
10.0,30.0,0.0,0.0,4.0,137.0,0,0,1,0,0,1,0,0
87.0,1.0,4.0,2.26,1.0,12.0,0,1,0,0,0,0,1,0
249.0,3.0,1.0,0.02,2.0,87.0,0,0,1,0,0,0,1,0
65.0,4.0,142.0,2.03,1.0,115.0,0,1,0,0,0,0,1,0
175.0,3.0,158.0,2.27,1.0,317.0,0,1,0,0,0,1,0,0
79.0,5.0,112.0,1.59,3.0,1.0,0,0,1,0,0,0,1,0
194.0,2.0,141.0,2.0,2.0,340.0,0,0,1,0,0,0,1,0
150.0,3.0,19.0,0.27,1.0,9.0,0,0,1,0,0,1,0,0
241.0,2.0,1.0,0.15,1.0,0.0,0,1,0,0,0,1,0,0
80.0,1.0,73.0,1.08,1.0,309.0,0,0,1,0,0,0,1,0
120.0,4.0,72.0,1.02,1.0,284.0,0,1,0,0,0,1,0,0
155.0,4.0,13.0,0.22,1.0,0.0,0,0,1,0,0,1,0,0
150.0,7.0,40.0,0.57,1.0,0.0,0,0,1,0,0,1,0,0
140.0,6.0,36.0,0.69,1.0,71.0,0,0,1,0,0,1,0,0
90.0,1.0,5.0,0.08,1.0,361.0,0,1,0,0,0,1,0,0
150.0,3.0,94.0,1.33,3.0,250.0,0,1,0,0,0,1,0,0
135.0,2.0,127.0,1.8,1.0,354.0,0,1,0,0,0,1,0,0
140.0,2.0,45.0,1.64,1.0,31.0,0,1,0,0,0,1,0,0
130.0,3.0,220.0,3.11,2.0,0.0,0,1,0,0,0,1,0,0
150.0,2.0,121.0,1.72,1.0,225.0,0,0,1,0,0,0,1,0
115.0,3.0,185.0,2.62,1.0,163.0,0,1,0,0,0,1,0,0
130.0,3.0,229.0,3.32,2.0,259.0,0,1,0,0,0,1,0,0
380.0,6.0,29.0,0.43,1.0,365.0,0,0,1,0,0,1,0,0
115.0,20.0,1.0,0.02,1.0,0.0,0,1,0,0,0,1,0,0
125.0,2.0,21.0,0.3,1.0,363.0,0,0,1,0,0,1,0,0
65.0,5.0,1.0,0.02,1.0,169.0,0,1,0,0,0,0,1,0
110.0,9.0,11.0,0.16,1.0,362.0,0,0,0,1,0,1,0,0
31.0,6.0,41.0,0.58,3.0,55.0,0,1,0,0,0,0,1,0
135.0,3.0,173.0,2.47,2.0,277.0,0,1,0,0,0,1,0,0
200.0,3.0,20.0,0.29,1.0,0.0,0,0,1,0,0,1,0,0
212.0,3.0,1.0,0.33,3.0,109.0,0,1,0,0,0,0,1,0
40.0,1.0,34.0,0.48,3.0,75.0,0,1,0,0,0,0,0,1
80.0,30.0,12.0,0.18,7.0,365.0,0,0,1,0,0,1,0,0
95.0,2.0,147.0,2.09,3.0,275.0,0,1,0,0,0,1,0,0
185.0,30.0,7.0,0.13,39.0,347.0,0,0,1,0,0,1,0,0
100.0,1.0,59.0,0.84,4.0,165.0,0,1,0,0,0,1,0,0
1200.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
149.0,30.0,9.0,0.14,52.0,341.0,0,1,0,0,0,1,0,0
139.0,1.0,203.0,2.87,2.0,32.0,0,0,1,0,0,0,1,0
226.0,3.0,25.0,0.36,1.0,80.0,0,0,1,0,0,1,0,0
74.0,2.0,189.0,3.02,2.0,131.0,0,1,0,0,0,1,0,0
195.0,5.0,52.0,0.74,1.0,0.0,0,0,1,0,0,1,0,0
104.0,59.0,48.0,0.69,1.0,122.0,0,1,0,0,0,1,0,0
275.0,2.0,6.0,0.51,1.0,5.0,0,0,1,0,0,1,0,0
310.0,4.0,12.0,0.18,1.0,358.0,0,0,1,0,0,0,1,0
145.0,29.0,3.0,0.04,1.0,35.0,0,0,1,0,0,1,0,0
75.0,3.0,19.0,0.28,1.0,258.0,0,0,0,0,1,1,0,0
99.0,2.0,201.0,2.85,2.0,106.0,0,1,0,0,0,1,0,0
250.0,6.0,79.0,1.12,1.0,137.0,0,0,1,0,0,1,0,0
104.0,30.0,24.0,0.34,8.0,57.0,0,0,1,0,0,1,0,0
250.0,5.0,5.0,0.07,1.0,358.0,0,0,1,0,0,1,0,0
150.0,30.0,18.0,0.27,39.0,340.0,0,0,1,0,0,1,0,0
195.0,30.0,17.0,0.35,39.0,333.0,0,0,1,0,0,1,0,0
350.0,30.0,14.0,0.22,39.0,327.0,0,0,1,0,0,1,0,0
75.0,1.0,23.0,0.33,1.0,0.0,0,1,0,0,0,0,1,0
80.0,31.0,28.0,0.4,1.0,167.0,0,1,0,0,0,0,1,0
96.0,2.0,14.0,4.62,1.0,50.0,0,1,0,0,0,1,0,0
200.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
90.0,3.0,139.0,2.38,1.0,293.0,0,0,1,0,0,0,1,0
79.0,1.0,274.0,4.02,3.0,308.0,0,0,0,1,0,0,1,0
220.0,1.0,0.0,0.0,1.0,365.0,0,0,1,0,0,0,1,0
224.0,31.0,14.0,0.2,1.0,219.0,0,1,0,0,0,1,0,0
35.0,2.0,201.0,3.28,2.0,88.0,0,0,0,1,0,0,1,0
70.0,7.0,34.0,0.48,1.0,140.0,0,0,0,1,0,0,1,0
85.0,1.0,40.0,0.83,10.0,293.0,0,1,0,0,0,0,1,0
110.0,30.0,128.0,1.82,2.0,314.0,0,0,1,0,0,1,0,0
65.0,3.0,2.0,0.06,2.0,365.0,0,1,0,0,0,0,1,0
200.0,4.0,24.0,0.38,2.0,157.0,0,0,0,1,0,1,0,0
249.0,31.0,6.0,0.09,1.0,365.0,0,0,1,0,0,1,0,0
62.0,3.0,52.0,0.74,8.0,361.0,0,1,0,0,0,0,1,0
50.0,1.0,19.0,0.83,1.0,311.0,1,0,0,0,0,0,1,0
62.0,3.0,48.0,0.68,8.0,340.0,0,1,0,0,0,0,1,0
50.0,2.0,13.0,0.22,3.0,282.0,0,1,0,0,0,0,1,0
55.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
71.0,2.0,64.0,1.02,2.0,18.0,0,0,1,0,0,0,1,0
75.0,1.0,37.0,0.53,1.0,139.0,0,0,1,0,0,0,1,0
115.0,3.0,146.0,2.08,1.0,277.0,0,1,0,0,0,0,1,0
82.0,2.0,144.0,3.37,1.0,0.0,0,1,0,0,0,0,1,0
75.0,3.0,34.0,0.49,8.0,341.0,0,1,0,0,0,0,1,0
60.0,3.0,101.0,1.44,1.0,340.0,0,0,1,0,0,0,1,0
200.0,7.0,11.0,1.17,1.0,11.0,0,0,1,0,0,1,0,0
90.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
215.0,3.0,59.0,0.84,1.0,356.0,0,1,0,0,0,1,0,0
100.0,2.0,244.0,3.49,1.0,52.0,0,0,1,0,0,0,1,0
38.0,30.0,7.0,0.19,1.0,137.0,0,0,0,1,0,0,1,0
159.0,3.0,11.0,0.2,4.0,77.0,0,1,0,0,0,1,0,0
64.0,2.0,108.0,1.61,2.0,296.0,0,1,0,0,0,0,1,0
125.0,15.0,53.0,0.75,1.0,5.0,0,1,0,0,0,1,0,0
120.0,4.0,182.0,2.6,1.0,72.0,0,0,1,0,0,1,0,0
76.0,3.0,164.0,2.34,1.0,27.0,0,0,1,0,0,0,1,0
175.0,2.0,4.0,0.1,1.0,0.0,0,0,1,0,0,0,1,0
110.0,5.0,7.0,0.1,1.0,300.0,0,1,0,0,0,0,1,0
75.0,1.0,69.0,4.43,2.0,49.0,0,1,0,0,0,0,1,0
110.0,4.0,2.0,0.06,1.0,0.0,0,1,0,0,0,0,1,0
89.0,1.0,214.0,3.07,2.0,354.0,0,1,0,0,0,0,1,0
110.0,3.0,23.0,0.33,1.0,67.0,0,1,0,0,0,1,0,0
96.0,1.0,274.0,3.94,1.0,145.0,0,0,1,0,0,0,1,0
75.0,5.0,31.0,0.49,2.0,0.0,0,0,1,0,0,1,0,0
185.0,3.0,65.0,1.04,1.0,106.0,0,0,1,0,0,1,0,0
49.0,2.0,23.0,3.5,1.0,262.0,0,1,0,0,0,1,0,0
440.0,3.0,6.0,0.09,1.0,70.0,0,0,1,0,0,1,0,0
220.0,7.0,18.0,0.27,2.0,156.0,0,1,0,0,0,1,0,0
99.0,4.0,11.0,0.18,2.0,365.0,0,0,1,0,0,0,1,0
85.0,1.0,135.0,1.93,1.0,15.0,0,0,1,0,0,0,1,0
98.0,7.0,7.0,0.1,1.0,0.0,0,1,0,0,0,1,0,0
84.0,1.0,60.0,1.05,10.0,302.0,0,1,0,0,0,0,1,0
65.0,1.0,38.0,0.6,10.0,239.0,0,1,0,0,0,0,1,0
160.0,2.0,19.0,0.32,1.0,0.0,0,1,0,0,0,1,0,0
115.0,3.0,200.0,3.16,1.0,256.0,0,1,0,0,0,0,1,0
59.0,14.0,30.0,0.43,2.0,36.0,0,0,1,0,0,0,1,0
119.0,2.0,27.0,0.58,1.0,325.0,0,0,1,0,0,0,1,0
120.0,2.0,92.0,1.37,1.0,311.0,0,1,0,0,0,1,0,0
439.0,5.0,79.0,1.15,2.0,154.0,0,0,1,0,0,1,0,0
99.0,1.0,20.0,0.42,2.0,278.0,0,0,1,0,0,0,1,0
199.0,2.0,25.0,0.44,1.0,5.0,0,1,0,0,0,1,0,0
99.0,1.0,340.0,4.9,2.0,263.0,0,1,0,0,0,0,1,0
195.0,3.0,231.0,3.51,1.0,304.0,0,0,0,1,0,0,1,0
180.0,30.0,183.0,2.63,1.0,0.0,0,1,0,0,0,1,0,0
100.0,20.0,52.0,0.75,1.0,182.0,0,0,0,1,0,0,1,0
115.0,2.0,210.0,3.58,2.0,106.0,0,1,0,0,0,1,0,0
115.0,30.0,2.0,0.03,1.0,0.0,0,1,0,0,0,1,0,0
180.0,3.0,18.0,0.26,1.0,72.0,0,0,1,0,0,1,0,0
45.0,3.0,53.0,0.82,1.0,249.0,1,0,0,0,0,0,1,0
300.0,2.0,65.0,0.96,1.0,350.0,0,0,1,0,0,1,0,0
90.0,80.0,20.0,0.29,1.0,203.0,0,0,1,0,0,1,0,0
95.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
140.0,2.0,40.0,0.6,1.0,20.0,0,0,0,1,0,1,0,0
123.0,5.0,14.0,0.2,1.0,0.0,0,0,1,0,0,1,0,0
200.0,2.0,119.0,1.89,1.0,216.0,0,0,1,0,0,1,0,0
100.0,3.0,4.0,0.07,2.0,364.0,0,0,0,1,0,0,1,0
250.0,3.0,144.0,2.06,1.0,128.0,0,1,0,0,0,1,0,0
85.0,1.0,221.0,4.1,3.0,206.0,0,1,0,0,0,0,1,0
100.0,3.0,3.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
109.0,2.0,26.0,0.49,1.0,139.0,0,0,1,0,0,1,0,0
159.0,30.0,6.0,0.1,52.0,310.0,0,1,0,0,0,1,0,0
260.0,5.0,13.0,0.21,1.0,167.0,0,0,1,0,0,1,0,0
555.0,3.0,111.0,1.63,1.0,191.0,0,0,1,0,0,1,0,0
87.0,2.0,235.0,3.37,1.0,23.0,0,0,1,0,0,0,1,0
43.0,2.0,11.0,0.16,1.0,338.0,1,0,0,0,0,0,1,0
199.0,1.0,29.0,0.42,5.0,339.0,0,0,1,0,0,1,0,0
90.0,2.0,17.0,0.24,3.0,177.0,0,0,1,0,0,0,1,0
195.0,3.0,78.0,1.13,1.0,312.0,0,1,0,0,0,1,0,0
185.0,3.0,115.0,2.09,3.0,314.0,0,1,0,0,0,1,0,0
400.0,7.0,19.0,0.28,1.0,46.0,0,0,1,0,0,1,0,0
200.0,2.0,144.0,2.07,1.0,263.0,0,0,1,0,0,1,0,0
100.0,1.0,41.0,0.87,2.0,355.0,0,0,1,0,0,0,1,0
225.0,4.0,10.0,0.17,1.0,348.0,0,0,1,0,0,1,0,0
450.0,1.0,9.0,0.25,3.0,364.0,0,1,0,0,0,1,0,0
80.0,3.0,112.0,1.61,2.0,0.0,0,1,0,0,0,0,1,0
89.0,4.0,123.0,1.76,2.0,18.0,0,1,0,0,0,1,0,0
179.0,4.0,127.0,1.83,1.0,17.0,0,0,1,0,0,1,0,0
90.0,3.0,6.0,0.1,1.0,11.0,0,0,1,0,0,0,1,0
275.0,7.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0
35.0,2.0,3.0,0.12,2.0,0.0,0,1,0,0,0,0,1,0
86.0,2.0,107.0,1.58,1.0,0.0,0,0,0,1,0,0,1,0
95.0,1.0,41.0,0.59,2.0,177.0,0,0,0,1,0,1,0,0
116.0,1.0,43.0,0.63,1.0,0.0,0,0,1,0,0,0,1,0
80.0,5.0,62.0,1.72,2.0,23.0,0,0,1,0,0,0,1,0
110.0,1.0,233.0,3.39,2.0,17.0,0,0,1,0,0,1,0,0
29.0,2.0,386.0,5.53,3.0,50.0,0,0,0,1,0,0,1,0
200.0,60.0,74.0,1.08,1.0,233.0,0,0,1,0,0,1,0,0
390.0,5.0,108.0,2.63,2.0,156.0,0,0,1,0,0,1,0,0
55.0,1.0,205.0,3.04,1.0,326.0,0,0,1,0,0,0,0,1
75.0,5.0,63.0,0.91,5.0,19.0,0,0,0,1,0,0,0,1
75.0,1.0,0.0,0.0,1.0,58.0,0,1,0,0,0,0,1,0
120.0,7.0,39.0,0.91,2.0,50.0,0,1,0,0,0,1,0,0
143.0,2.0,37.0,0.53,1.0,364.0,0,0,1,0,0,0,1,0
250.0,3.0,1.0,0.02,1.0,0.0,0,0,1,0,0,1,0,0
99.0,3.0,19.0,0.41,2.0,310.0,0,1,0,0,0,0,1,0
150.0,3.0,50.0,0.74,1.0,152.0,0,0,1,0,0,1,0,0
55.0,10.0,20.0,0.29,1.0,184.0,0,1,0,0,0,0,1,0
175.0,2.0,85.0,1.31,1.0,287.0,0,1,0,0,0,1,0,0
69.0,1.0,142.0,2.12,3.0,329.0,0,1,0,0,0,0,1,0
184.0,4.0,22.0,0.33,1.0,12.0,0,0,1,0,0,1,0,0
145.0,2.0,6.0,0.09,1.0,0.0,0,1,0,0,0,1,0,0
100.0,3.0,210.0,3.01,1.0,256.0,0,0,1,0,0,0,1,0
44.0,5.0,79.0,1.14,3.0,251.0,0,1,0,0,0,0,1,0
70.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
